_geojson,Address,Annual Flow,Average Hours Per Week,City,Coal,Comments,District Cool,District Heat,Electricity,Emission Factor1,Emission Factor2,Energy Intensity (ekWh/Mega Litres),Energy Intensity (ekWh/sqft),Fuel Oil 1 & 2,Fuel Oil 4 & 6,GHG Emissions (Kg),Natural Gas,Notes,Operation Name,Operation Type,Postal Code,Propane,Renewable1,Renewable2,Total Floor Area,Unit1,Unit10,Unit2,Unit3,Unit4,Unit5,Unit6,Unit7,Unit8,Unit9,Wood,full_address,geocode,lat,lng,year
"{""type"":""Feature"",""id"":264,""geometry"":{""type"":""Point"",""coordinates"":[-81.1979785,42.9617456]},""properties"":{""Address"":""1121 COMMISSIONERS RD E"",""Annual Flow"":0,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""POND MILLS PUMP STN"",""Operation Type"":""Facilities related to the pumping of water"",""Postal Code"":""N5Z 4L9"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":94.76,""Unit1"":""Square meters"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.9617456,""lng"":-81.1979785,""year"":2013,""index"":237}}",1121 COMMISSIONERS RD E,0,168,LONDON,0,,0,0,0,0,0,0,0,0,0,0,0,,POND MILLS PUMP STN,Facilities related to the pumping of water,N5Z 4L9,0,0,0,94.76,Square meters,,kWh,,,,,,,,0,,,42.9617456,-81.1979785,2013
"{""type"":""Feature"",""id"":265,""geometry"":{""type"":""Point"",""coordinates"":[-81.3094974652174,42.9531075043478]},""properties"":{""Address"":""844 COMMISSIONERS RD W"",""Annual Flow"":0,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""SPRINGBANK PUMP STN/# 3 RES(split)"",""Operation Type"":""Facilities related to the pumping of water"",""Postal Code"":""N6K 1C2"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square meters"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.9531075043478,""lng"":-81.3094974652174,""year"":2013,""index"":238}}",844 COMMISSIONERS RD W,0,168,LONDON,0,,0,0,0,0,0,0,0,0,0,0,0,,SPRINGBANK PUMP STN/# 3 RES(split),Facilities related to the pumping of water,N6K 1C2,0,0,0,0,Square meters,,kWh,,,,,,,,0,,,42.9531075043478,-81.3094974652174,2013
"{""type"":""Feature"",""id"":266,""geometry"":{""type"":""Point"",""coordinates"":[-81.35030685887591,42.9491795080899]},""properties"":{""Address"":""2080 WICKERSON RD"",""Annual Flow"":259.9,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""WICKERSON PUMP STN"",""Operation Type"":""Facilities related to the pumping of water"",""Postal Code"":""N6K 5C4"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":104.05,""Unit1"":""Square meters"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.9491795080899,""lng"":-81.35030685887591,""year"":2013,""index"":239}}",2080 WICKERSON RD,259.9,168,LONDON,0,,0,0,0,0,0,0,0,0,0,0,0,,WICKERSON PUMP STN,Facilities related to the pumping of water,N6K 5C4,0,0,0,104.05,Square meters,,kWh,,,,,,,,0,,,42.9491795080899,-81.35030685887591,2013
"{""type"":""Feature"",""id"":267,""geometry"":{""type"":""Point"",""coordinates"":[-81.2908736948052,42.9538612727273]},""properties"":{""Address"":""603 WONDERLAND RD S"",""Annual Flow"":589.2,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""WONDERLAND RD S PUMP STN WSTM"",""Operation Type"":""Facilities related to the pumping of water"",""Postal Code"":""N6H 3E5"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":113.72,""Unit1"":""Square meters"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.9538612727273,""lng"":-81.2908736948052,""year"":2013,""index"":240}}",603 WONDERLAND RD S,589.2,168,LONDON,0,,0,0,0,0,0,0,0,0,0,0,0,,WONDERLAND RD S PUMP STN WSTM,Facilities related to the pumping of water,N6H 3E5,0,0,0,113.72,Square meters,,kWh,,,,,,,,0,,,42.9538612727273,-81.2908736948052,2013
"{""type"":""Feature"",""id"":268,""geometry"":{""type"":""Point"",""coordinates"":[-81.24279609999998,43.0114376]},""properties"":{""Address"":""1201 ADELAIDE ST N"",""Annual Flow"":9422,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""ADELAIDE PCP"",""Operation Type"":""Facilities related to the treatment of sewage"",""Postal Code"":""N5Y 2N4"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square meters"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":43.0114376,""lng"":-81.24279609999998,""year"":2013,""index"":241}}",1201 ADELAIDE ST N,9422,168,LONDON,0,,0,0,0,0,0,0,0,0,0,0,0,,ADELAIDE PCP,Facilities related to the treatment of sewage,N5Y 2N4,0,0,0,0,Square meters,,kWh,Cubic Meter,,,,,,,0,,,43.0114376,-81.24279609999998,2013
"{""type"":""Feature"",""id"":270,""geometry"":{""type"":""Point"",""coordinates"":[-81.3345411,42.971562]},""properties"":{""Address"":""1570 OXFORD ST W"",""Annual Flow"":3610,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""OXFORD PCP"",""Operation Type"":""Facilities related to the treatment of sewage"",""Postal Code"":""N6H 1W2"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":581.12,""Unit1"":""Square meters"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.971562,""lng"":-81.3345411,""year"":2013,""index"":242}}",1570 OXFORD ST W,3610,168,LONDON,0,,0,0,0,0,0,0,0,0,0,0,0,,OXFORD PCP,Facilities related to the treatment of sewage,N6H 1W2,0,0,0,581.12,Square meters,,kWh,,,,,,,,0,,,42.971562,-81.3345411,2013
"{""type"":""Feature"",""id"":271,""geometry"":{""type"":""Point"",""coordinates"":[-81.14412349999998,42.96536]},""properties"":{""Address"":""1139 HAMILTON RD"",""Annual Flow"":9861,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""POTTERSBURG PCP"",""Operation Type"":""Facilities related to the treatment of sewage"",""Postal Code"":""N5W 1B1"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square meters"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.96536,""lng"":-81.14412349999998,""year"":2013,""index"":243}}",1139 HAMILTON RD,9861,168,LONDON,0,,0,0,0,0,0,0,0,0,0,0,0,,POTTERSBURG PCP,Facilities related to the treatment of sewage,N5W 1B1,0,0,0,0,Square meters,,kWh,Cubic Meter,,,,,,,0,,,42.96536,-81.14412349999998,2013
"{""type"":""Feature"",""id"":272,""geometry"":{""type"":""Point"",""coordinates"":[-81.2073481708143,42.97567330844149]},""properties"":{""Address"":""54 PRICE ST"",""Annual Flow"":5756,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""VAUXHALL PCP"",""Operation Type"":""Facilities related to the treatment of sewage"",""Postal Code"":""N5Z 2H9"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square meters"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.97567330844149,""lng"":-81.2073481708143,""year"":2013,""index"":244}}",54 PRICE ST,5756,168,LONDON,0,,0,0,0,0,0,0,0,0,0,0,0,,VAUXHALL PCP,Facilities related to the treatment of sewage,N5Z 2H9,0,0,0,0,Square meters,,kWh,Cubic Meter,,,,,,,0,,,42.97567330844149,-81.2073481708143,2013
"{""type"":""Feature"",""id"":273,""geometry"":{""type"":""Point"",""coordinates"":[-81.23753470000003,42.98178720000001]},""properties"":{""Address"":""400 HORTON ST E"",""Annual Flow"":0,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""FIRE HALL # 01"",""Operation Type"":""Fire stations and associated offices and facilities"",""Postal Code"":""N6B 1L7"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square meters"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.98178720000001,""lng"":-81.23753470000003,""year"":2013,""index"":245}}",400 HORTON ST E,0,168,LONDON,0,,0,0,0,0,0,0,0,0,0,0,0,,FIRE HALL # 01,Fire stations and associated offices and facilities,N6B 1L7,0,0,0,0,Square meters,,kWh,Cubic Meter,,,,,,,0,,,42.98178720000001,-81.23753470000003,2013
"{""type"":""Feature"",""id"":274,""geometry"":{""type"":""Point"",""coordinates"":[-81.212471,42.9906552]},""properties"":{""Address"":""1103 FLORENCE ST"",""Annual Flow"":0,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""FIRE HALL # 02"",""Operation Type"":""Fire stations and associated offices and facilities"",""Postal Code"":""N5W 2M7"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square meters"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.9906552,""lng"":-81.212471,""year"":2013,""index"":246}}",1103 FLORENCE ST,0,168,LONDON,0,,0,0,0,0,0,0,0,0,0,0,0,,FIRE HALL # 02,Fire stations and associated offices and facilities,N5W 2M7,0,0,0,0,Square meters,,kWh,Cubic Meter,,,,,,,0,,,42.9906552,-81.212471,2013
"{""type"":""Feature"",""id"":275,""geometry"":{""type"":""Point"",""coordinates"":[-81.29185048571429,42.9538022285714]},""properties"":{""Address"":""550 COMMISSIONERS RD W"",""Annual Flow"":0,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""FIRE HALL # 03"",""Operation Type"":""Fire stations and associated offices and facilities"",""Postal Code"":""N6K 1B7"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":748.07,""Unit1"":""Square meters"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.9538022285714,""lng"":-81.29185048571429,""year"":2013,""index"":247}}",550 COMMISSIONERS RD W,0,168,LONDON,0,,0,0,0,0,0,0,0,0,0,0,0,,FIRE HALL # 03,Fire stations and associated offices and facilities,N6K 1B7,0,0,0,748.07,Square meters,,kWh,Cubic Meter,,,,,,,0,,,42.9538022285714,-81.29185048571429,2013
"{""type"":""Feature"",""id"":276,""geometry"":{""type"":""Point"",""coordinates"":[-81.24660240000001,42.999573999999996]},""properties"":{""Address"":""807 COLBORNE ST"",""Annual Flow"":0,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""FIRE HALL # 04"",""Operation Type"":""Fire stations and associated offices and facilities"",""Postal Code"":""N6A 3Z8"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":410.46,""Unit1"":""Square meters"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.999573999999996,""lng"":-81.24660240000001,""year"":2013,""index"":248}}",807 COLBORNE ST,0,168,LONDON,0,,0,0,0,0,0,0,0,0,0,0,0,,FIRE HALL # 04,Fire stations and associated offices and facilities,N6A 3Z8,0,0,0,410.46,Square meters,,kWh,Cubic Meter,,,,,,,0,,,42.999573999999996,-81.24660240000001,2013
"{""type"":""Feature"",""id"":277,""geometry"":{""type"":""Point"",""coordinates"":[-81.19554000000002,42.9630559]},""properties"":{""Address"":""751 DEVERON CRES"",""Annual Flow"":0,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""FIRE HALL # 05"",""Operation Type"":""Fire stations and associated offices and facilities"",""Postal Code"":""N5Z 5E6"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":754.39,""Unit1"":""Square meters"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.9630559,""lng"":-81.19554000000002,""year"":2013,""index"":249}}",751 DEVERON CRES,0,168,LONDON,0,,0,0,0,0,0,0,0,0,0,0,0,,FIRE HALL # 05,Fire stations and associated offices and facilities,N5Z 5E6,0,0,0,754.39,Square meters,,kWh,Cubic Meter,,,,,,,0,,,42.9630559,-81.19554000000002,2013
"{""type"":""Feature"",""id"":278,""geometry"":{""type"":""Point"",""coordinates"":[-81.2933117666667,42.98349879999999]},""properties"":{""Address"":""590 OXFORD ST W"",""Annual Flow"":0,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""FIRE HALL # 06"",""Operation Type"":""Fire stations and associated offices and facilities"",""Postal Code"":""N6H 1T9"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":898.02,""Unit1"":""Square meters"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.98349879999999,""lng"":-81.2933117666667,""year"":2013,""index"":250}}",590 OXFORD ST W,0,168,LONDON,0,,0,0,0,0,0,0,0,0,0,0,0,,FIRE HALL # 06,Fire stations and associated offices and facilities,N6H 1T9,0,0,0,898.02,Square meters,,kWh,Cubic Meter,,,,,,,0,,,42.98349879999999,-81.2933117666667,2013
"{""type"":""Feature"",""id"":279,""geometry"":{""type"":""Point"",""coordinates"":[-81.212058,43.023386]},""properties"":{""Address"":""1295 WEBSTER ST"",""Annual Flow"":0,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""FIRE HALL # 07"",""Operation Type"":""Fire stations and associated offices and facilities"",""Postal Code"":""N5V 3P8"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":612.62,""Unit1"":""Square meters"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":43.023386,""lng"":-81.212058,""year"":2013,""index"":251}}",1295 WEBSTER ST,0,168,LONDON,0,,0,0,0,0,0,0,0,0,0,0,0,,FIRE HALL # 07,Fire stations and associated offices and facilities,N5V 3P8,0,0,0,612.62,Square meters,,kWh,Cubic Meter,,,,,,,0,,,43.023386,-81.212058,2013
"{""type"":""Feature"",""id"":280,""geometry"":{""type"":""Point"",""coordinates"":[-81.279351,43.020373]},""properties"":{""Address"":""1565 WESTERN RD"",""Annual Flow"":0,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""FIRE HALL # 08"",""Operation Type"":""Fire stations and associated offices and facilities"",""Postal Code"":""N6G 1H5"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":612.62,""Unit1"":""Square meters"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":43.020373,""lng"":-81.279351,""year"":2013,""index"":252}}",1565 WESTERN RD,0,168,LONDON,0,,0,0,0,0,0,0,0,0,0,0,0,,FIRE HALL # 08,Fire stations and associated offices and facilities,N6G 1H5,0,0,0,612.62,Square meters,,kWh,Cubic Meter,,,,,,,0,,,43.020373,-81.279351,2013
"{""type"":""Feature"",""id"":281,""geometry"":{""type"":""Point"",""coordinates"":[-81.22765730375059,42.948062781145204]},""properties"":{""Address"":""746 WELLINGTON RD"",""Annual Flow"":0,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""FIRE HALL # 09"",""Operation Type"":""Fire stations and associated offices and facilities"",""Postal Code"":""N6C 4R2"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square meters"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.948062781145204,""lng"":-81.22765730375059,""year"":2013,""index"":253}}",746 WELLINGTON RD,0,168,LONDON,0,,0,0,0,0,0,0,0,0,0,0,0,,FIRE HALL # 09,Fire stations and associated offices and facilities,N6C 4R2,0,0,0,0,Square meters,,kWh,Cubic Meter,,,,,,,0,,,42.948062781145204,-81.22765730375059,2013
"{""type"":""Feature"",""id"":282,""geometry"":{""type"":""Point"",""coordinates"":[-81.2031709,42.9829737]},""properties"":{""Address"":""2125 TRAFALGAR ST"",""Annual Flow"":0,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""FIRE HALL # 10"",""Operation Type"":""Fire stations and associated offices and facilities"",""Postal Code"":""N5V 4Z7"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":842,""Unit1"":""Square meters"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.9829737,""lng"":-81.2031709,""year"":2013,""index"":254}}",2125 TRAFALGAR ST,0,168,LONDON,0,,0,0,0,0,0,0,0,0,0,0,0,,FIRE HALL # 10,Fire stations and associated offices and facilities,N5V 4Z7,0,0,0,842,Square meters,,kWh,Cubic Meter,,,,,,,0,,,42.9829737,-81.2031709,2013
